STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_IN_UNIFORM_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,WEAPON_FOUND_FLAG
2017-07-08,04:04:59,2017,July,Saturday,Based on Radio Run,none,P,1,CPW,2,N,CPW,-1,MALE,BLACK,5.7,-1,MED,BLK,BLK,40,PBBX,BRONX,N
2017-07-10,03:34:59,2017,July,Monday,Based on Radio Run,none,H,1,CPW,2,Y,CPW,39,MALE,BLACK,6.2,290,HEA,BRO,BLK,40,PBBX,BRONX,N
2017-07-10,19:14:59,2017,July,Monday,Based on Self Initiated,O,H,1,CPW,5,Y,CPW,28,MALE,WHITE_HISPANIC,5.8,200,MED,BRO,BRO,40,PBBX,BRONX,Y
2017-07-11,21:29:59,2017,July,Tuesday,Based on Radio Run,O,H,5,CPW,10,Y,CPW,48,MALE,BLACK,5.7,190,THN,BRO,BLK,40,PBBX,BRONX,Y
2017-07-11,21:29:59,2017,July,Tuesday,Based on Radio Run,O,H,5,CPW,10,Y,CPW,53,MALE,BLACK,5.7,180,MED,BRO,BLK,40,PBBX,BRONX,Y
2017-07-14,01:30:00,2017,July,Friday,Based on Self Initiated,none,P,1,CPW,3,N,CPW,-1,MALE,BLACK,6.1,170,THN,BRO,BLK,40,PBBX,BRONX,N
2017-07-14,23:09:59,2017,July,Friday,Based on Self Initiated,O,H,1,CPW,2,Y,CPW,25,MALE,BLACK,5.7,160,MED,BRO,BLK,40,PBBX,BRONX,Y
2017-07-18,21:38:59,2017,July,Tuesday,Based on Radio Run,none,P,1,CPW,2,N,NERVOUS,16,MALE,BLACK_HISPANIC,5.9,180,MED,BRO,BLK,40,PBBX,BRONX,N
2017-07-23,02:19:59,2017,July,Sunday,Based on Radio Run,none,P,1,CPW,5,N,CPW,37,MALE,BLACK,5.5,170,MED,BRO,BLD,40,PBBX,BRONX,N
2017-07-23,02:15:00,2017,July,Sunday,Based on Radio Run,none,P,1,CPW,5,N,CPW,34,MALE,BLACK,5.1,200,MED,BRO,BLK,40,PBBX,BRONX,N
2017-08-10,04:21:59,2017,August,Thursday,Based on Radio Run,none,P,1,CPW,2,Y,CPW,47,MALE,WHITE_HISPANIC,5.9,230,MED,BRO,BLD,40,PBBX,BRONX,Y
2017-08-11,00:49:59,2017,August,Friday,Based on Self Initiated,none,P,1,CPW,5,N,CPW,17,MALE,WHITE_HISPANIC,5.5,150,THN,BRO,BLK,40,PBBX,BRONX,N
2017-08-11,00:49:59,2017,August,Friday,Based on Self Initiated,none,H,1,CPW,5,N,NERVOUS,22,MALE,WHITE_HISPANIC,5.7,240,HEA,BRO,BLK,40,PBBX,BRONX,N
2017-08-11,00:49:59,2017,August,Friday,Based on Self Initiated,O,P,1,CPW,5,N,CPW,-1,MALE,WHITE_HISPANIC,-1,-1,THN,BRO,BLK,40,PBBX,BRONX,N
2017-08-11,00:49:59,2017,August,Friday,Based on Self Initiated,none,H,1,CPW,5,N,NERVOUS,25,MALE,BLACK_HISPANIC,5.7,150,MED,BRO,BLK,40,PBBX,BRONX,N
2017-08-12,04:04:59,2017,August,Saturday,Based on Radio Run,O,P,0,CPW,2,Y,MAD,28,MALE,BLACK,5.6,180,MED,BRO,BLK,40,PBBX,BRONX,N
2017-08-13,21:40:59,2017,August,Sunday,Based on Radio Run,none,P,0,CPW,5,Y,UPSET BUT COOPERTIVE,33,MALE,BLACK,5.7,185,MED,BRO,BLK,40,PBBX,BRONX,N
2017-08-17,13:34:59,2017,August,Thursday,Based on Radio Run,I,H,5,CPW,10,Y,CPW,24,FEMALE,WHITE_HISPANIC,5.1,160,MED,BRO,BLK,40,PBBX,BRONX,N
2017-08-21,20:09:59,2017,August,Monday,Based on Radio Run,none,P,1,CPW,5,Y,CPW,48,MALE,none,5.7,150,MED,BRO,BLD,40,PBBX,BRONX,N
2017-08-25,11:34:59,2017,August,Friday,Based on Radio Run,I,P,2,CPW,3,Y,CPW,48,FEMALE,WHITE_HISPANIC,5.7,280,HEA,HAZ,BLK,40,PBBX,BRONX,N
2017-08-25,21:14:59,2017,August,Friday,Based on Radio Run,I,P,3,CPW,10,Y,NERVOUS,18,MALE,WHITE_HISPANIC,5.9,200,HEA,BRO,BLK,40,PBBX,BRONX,N
2017-09-09,21:11:59,2017,September,Saturday,Based on Self Initiated,O,P,2,CPW,5,Y,SURPIZED,16,MALE,BLACK,6.1,140,THN,BRO,BLK,40,PBBX,BRONX,N
2017-09-12,14:49:59,2017,September,Tuesday,Based on Self Initiated,O,H,1,CPW,3,Y,CPW,22,MALE,BLACK_HISPANIC,5.5,150,THN,BLK,BLK,40,PBBX,BRONX,N
2017-09-12,21:04:59,2017,September,Tuesday,Based on Radio Run,O,H,1,CPW,10,Y,CPW,23,MALE,BLACK,6.3,150,MED,BRO,BLK,40,PBBX,BRONX,N
2017-09-28,15:54:59,2017,September,Thursday,Based on Radio Run,none,H,1,CPW,20,Y,NERVOUS; OUT OF BREATH,15,MALE,BLACK_HISPANIC,5.1,140,THN,BRO,BLK,40,PBBX,BRONX,Y
2017-09-28,15:54:59,2017,September,Thursday,Based on Radio Run,none,H,1,CPW,20,Y,NERVOUS,14,MALE,BLACK,5.8,130,THN,BRO,BLK,40,PBBX,BRONX,N
2017-09-28,15:54:59,2017,September,Thursday,Based on Radio Run,none,H,1,CPW,20,Y,NERVOUS,14,MALE,BLACK,5.9,130,THN,BRO,BLK,40,PBBX,BRONX,N
2017-09-28,15:54:59,2017,September,Thursday,Based on Radio Run,none,H,1,CPW,20,Y,NERVOUS,15,MALE,BLACK,5.6,120,THN,BRO,BLK,40,PBBX,BRONX,N
2017-09-28,15:54:59,2017,September,Thursday,Based on Radio Run,none,H,1,CPW,20,Y,SCARED,13,MALE,BLACK,5.8,200,HEA,BRO,BLK,40,PBBX,BRONX,Y
2017-09-30,15:14:59,2017,September,Saturday,Based on Radio Run,O,P,1,CPW,25,Y,CPW,21,MALE,BLACK,5.1,180,THN,BLK,BRO,40,PBBX,BRONX,N
2017-09-30,15:14:59,2017,September,Saturday,Based on Radio Run,none,P,1,CPW,25,Y,CPW,21,MALE,BLACK,5.5,140,THN,BLK,BLK,40,PBBX,BRONX,N
2017-09-30,15:14:59,2017,September,Saturday,Based on Radio Run,O,P,1,CPW,25,Y,CPW,20,MALE,BLACK,5.4,140,THN,BLK,BLK,40,PBBX,BRONX,N
2017-10-10,00:10:59,2017,October,Tuesday,Based on Radio Run,O,H,30,CPW,5,Y,FRUSTRATED,40,MALE,BLACK,6.4,200,MED,BRO,BLK,40,PBBX,BRONX,N
2017-10-17,21:24:59,2017,October,Tuesday,Based on Radio Run,O,P,1,CPW,10,Y,NERVOUS,31,MALE,BLACK_HISPANIC,5.6,220,HEA,BRO,BLK,40,PBBX,BRONX,N
2017-10-17,21:24:59,2017,October,Tuesday,Based on Radio Run,none,P,1,CPW,10,Y,NERVOUS,18,MALE,BLACK_HISPANIC,5.8,150,THN,BRO,BLK,40,PBBX,BRONX,N
2017-10-17,21:24:59,2017,October,Tuesday,Based on Radio Run,O,P,1,CPW,10,Y,NERVOUS,21,MALE,BLACK_HISPANIC,5.8,165,THN,BRO,BLK,40,PBBX,BRONX,N
2017-10-25,15:34:59,2017,October,Wednesday,Based on Self Initiated,O,P,1,CPW,10,N,NERVOUS,22,MALE,BLACK,5.7,160,MED,BRO,BLK,40,PBBX,BRONX,Y
2017-10-27,19:17:59,2017,October,Friday,Based on Self Initiated,O,P,1,CPW,4,Y,CPW,29,MALE,WHITE_HISPANIC,5.1,160,XXX,BLK,BLK,40,PBBX,BRONX,N
2017-10-30,13:59:59,2017,October,Monday,Based on Radio Run,O,H,1,CPW,5,Y,CPW,18,MALE,WHITE_HISPANIC,-1,175,THN,BRO,BLK,40,PBBX,BRONX,N
2017-10-30,13:59:59,2017,October,Monday,Based on Radio Run,O,H,1,CPW,5,Y,CPW,17,FEMALE,WHITE_HISPANIC,5.4,135,MED,BRO,BLK,40,PBBX,BRONX,N
2017-10-31,18:59:59,2017,October,Tuesday,Based on C/W on Scene,none,P,5,CPW,10,Y,CPW,20,MALE,WHITE_HISPANIC,5.9,160,MED,BRO,BLK,40,PBBX,BRONX,N
2017-11-02,21:14:59,2017,November,Thursday,Based on Self Initiated,none,P,2,CPW,10,Y,LOUD; COMBATIVE; THREATENING VIOLENCE,21,MALE,WHITE_HISPANIC,6.1,150,MED,BRO,BLK,40,PBBX,BRONX,N
2017-11-02,21:14:59,2017,November,Thursday,Based on Self Initiated,none,P,2,CPW,10,Y,LOUD; COMBATIVE; THREATENING VIOLENCE,19,MALE,BLACK_HISPANIC,5.8,140,MED,BRO,BLK,40,PBBX,BRONX,N
2017-11-12,02:21:59,2017,November,Sunday,Based on Radio Run,O,P,1,CPW,5,N,CPW,20,MALE,BLACK,6.1,160,MED,BRO,BLK,40,PBBX,BRONX,N
2017-11-18,18:59:59,2017,November,Saturday,Based on Radio Run,I,P,1,CPW,5,Y,CPW,46,MALE,WHITE_HISPANIC,5.7,220,HEA,BRO,BLD,40,PBBX,BRONX,N
2017-11-18,20:44:59,2017,November,Saturday,Based on Self Initiated,O,H,1,CPW,5,Y,NERVOUS,31,MALE,WHITE_HISPANIC,5.8,150,THN,BRO,BLK,40,PBBX,BRONX,Y
2017-11-18,19:30:00,2017,November,Saturday,Based on Self Initiated,I,H,1,CPW,2,Y,NERVOUS; BOISTEROUS,31,MALE,BLACK,5.1,175,U,BRO,BLK,40,PBBX,BRONX,Y
2017-11-22,01:14:59,2017,November,Wednesday,Based on C/W on Scene,O,P,1,CPW,5,Y,PERSON WAS FULLY COMPLIANT AND ADHERED TO EVERY SI,47,none,BLACK,6.1,180,U,BRO,BLD,40,PBBX,BRONX,N
2017-11-22,23:29:59,2017,November,Wednesday,Based on Radio Run,I,H,5,CPW,1,Y,DEFT WAS NOT UPSET,25,MALE,BLACK,5.6,190,MED,BRO,BLK,40,PBBX,BRONX,Y
2017-11-22,23:34:59,2017,November,Wednesday,Based on Self Initiated,O,H,1,CPW,17,N,VERY AGGRESSIVE; IRATE; REFUSING TO LISTEN TO OFFI,32,MALE,BLACK,6.1,180,U,BRO,BLK,40,PBBX,BRONX,N
2017-11-25,21:29:59,2017,November,Saturday,Based on Self Initiated,O,H,1,CPW,9,Y,NERVOUS,17,MALE,BLACK,5.6,180,MED,BRO,BLK,40,PBBX,BRONX,Y
2017-11-27,15:29:59,2017,November,Monday,Based on C/W on Scene,O,H,1,CPW,3,Y,UPSET,17,MALE,BLACK,5.6,145,THN,BRO,BLK,40,PBBX,BRONX,N
2017-11-27,15:29:59,2017,November,Monday,Based on C/W on Scene,O,H,1,CPW,3,Y,UPSET,14,MALE,BLACK,5.5,145,THN,BRO,BLK,40,PBBX,BRONX,N
2017-11-27,15:29:59,2017,November,Monday,Based on C/W on Scene,none,H,1,CPW,3,Y,NORMAL,18,MALE,BLACK,5.7,150,THN,BRO,BLK,40,PBBX,BRONX,N
2017-11-27,21:58:59,2017,November,Monday,Based on Self Initiated,O,H,1,CPW,5,Y,MALE WAS NERVOUS AND MAKING FURTIVE MOVEMENTS.,30,MALE,WHITE_HISPANIC,5.7,160,MED,BRO,BRO,40,PBBX,BRONX,Y
2017-12-06,11:54:59,2017,December,Wednesday,Based on Self Initiated,O,P,2,CPW,15,Y,CPW,49,MALE,WHITE,5.1,200,HEA,GRN,BLN,40,PBBX,BRONX,N
2017-12-10,16:08:59,2017,December,Sunday,Based on Radio Run,I,H,1,CPW,5,Y,UPSET; IMPATIENT,17,MALE,BLACK,5.1,110,THN,BRO,BLK,40,PBBX,BRONX,N
2017-12-20,21:24:59,2017,December,Wednesday,Based on Self Initiated,none,P,1,CPW,2,Y,CPW,14,MALE,BLACK,5.11,140,THN,BRO,BLK,40,PBBX,BRONX,Y
2017-12-23,23:47:59,2017,December,Saturday,Based on Self Initiated,O,H,1,CPW,2,Y,UPSET,24,MALE,BLACK_HISPANIC,6.5,200,MED,BRO,BLK,40,PBBX,BRONX,N
2017-02-01,03:32:59,2017,February,Wednesday,Based on Radio Run,none,P,1,CPW,2,Y,CPW,30,MALE,BLACK,6.1,190,MED,BRO,BLK,41,PBBX,BRONX,N
2017-02-10,23:54:59,2017,February,Friday,Based on Self Initiated,none,P,2,CPW,3,N,CPW,22,MALE,BLACK,5.1,190,MED,BRO,BLK,41,PBBX,BRONX,N
2017-01-10,19:59:59,2017,January,Tuesday,Based on Self Initiated,O,P,0,CPW,5,N,NERVOUS,27,MALE,BLACK,6.1,180,THN,BRO,BLK,41,PBBX,BRONX,N
2017-01-10,19:59:59,2017,January,Tuesday,Based on Self Initiated,none,P,2,CPW,5,N,NERVOUS,29,MALE,WHITE_HISPANIC,5.8,150,MED,BRO,XXX,41,PBBX,BRONX,N
2017-01-10,19:59:59,2017,January,Tuesday,Based on Self Initiated,O,P,2,CPW,5,N,NERVOUS,25,MALE,WHITE_HISPANIC,6.2,190,THN,BRO,BLK,41,PBBX,BRONX,N
2017-01-10,19:59:59,2017,January,Tuesday,Based on Self Initiated,none,P,2,CPW,5,N,NERVOUS,-1,MALE,WHITE_HISPANIC,5.6,150,THN,BRO,BLK,41,PBBX,BRONX,N
2017-02-24,22:57:59,2017,February,Friday,Based on Self Initiated,O,P,1,CPW,3,N,CPW,13,MALE,BLACK,5.5,120,THN,BRO,BLK,41,PBBX,BRONX,Y
2017-02-24,22:57:59,2017,February,Friday,Based on Self Initiated,O,P,1,CPW,3,N,CPW,14,MALE,BLACK,5.8,145,THN,BRO,BLK,41,PBBX,BRONX,N
2017-03-18,04:55:59,2017,March,Saturday,Based on Radio Run,I,P,2,CPW,20,Y,IMPATIENT,21,MALE,BLACK,5.1,150,THN,BRO,BLK,41,PBBX,BRONX,N
2017-03-18,04:55:59,2017,March,Saturday,Based on Radio Run,I,P,2,CPW,20,Y,SUPRISED,26,MALE,BLACK,5.1,160,MED,BRO,BLK,41,PBBX,BRONX,N
2017-03-18,04:55:59,2017,March,Saturday,Based on Radio Run,I,P,2,CPW,20,Y,SURPRISED,25,MALE,WHITE_HISPANIC,5.8,160,MED,BRO,BLK,41,PBBX,BRONX,N
2017-03-18,04:55:59,2017,March,Saturday,Based on Radio Run,none,P,2,CPW,20,Y,UPSET,25,MALE,BLACK_HISPANIC,5.7,165,HEA,BRO,BLK,41,PBBX,BRONX,N
2017-04-01,23:00:59,2017,April,Saturday,Based on Self Initiated,none,P,1,CPW,5,N,NERVOUS,22,MALE,WHITE_HISPANIC,5.8,160,MED,BRO,BLK,41,PBBX,BRONX,Y
2017-04-22,00:06:59,2017,April,Saturday,Based on Self Initiated,O,P,0,CPW,7,N,NERVOUS,28,MALE,BLACK,5.8,180,THN,BRO,BLK,41,PBBX,BRONX,N
2017-04-27,12:14:59,2017,April,Thursday,Based on Radio Run,none,P,1,CPW,5,Y,CPW,25,MALE,WHITE_HISPANIC,5.9,150,THN,BLK,BLK,41,PBBX,BRONX,N
2017-04-09,16:48:00,2017,April,Sunday,Based on Radio Run,S,T,1,CPW,10,Y,CPW,32,MALE,BLACK,6.5,225,HEA,BRO,BLK,41,PBBX,BRONX,N
2017-05-04,12:18:00,2017,May,Thursday,Based on Radio Run,none,P,1,CPW,10,Y,CPW,31,MALE,BLACK,2.1,180,MED,BRO,BRO,41,PBBX,BRONX,N
2017-05-07,05:34:59,2017,May,Sunday,Based on Radio Run,none,P,1,CPW,5,Y,CURIOUS AS TO WHY HE WAS BEING STOPPED.,22,MALE,BLACK_HISPANIC,6.1,185,MED,BRO,BLK,41,PBBX,BRONX,N
2017-05-07,05:34:59,2017,May,Sunday,Based on Radio Run,O,P,1,CPW,5,Y,CURIOUS AS TO WHY HE WAS BEING STOPPED.,21,MALE,BLACK_HISPANIC,5.6,145,THN,BRO,BLK,41,PBBX,BRONX,N
2017-05-07,05:34:59,2017,May,Sunday,Based on Radio Run,O,P,1,CPW,5,Y,CURIOUS AS TO WHY HE WAS BEING STOPPED.,18,MALE,BLACK_HISPANIC,5.6,140,MED,BRO,BLK,41,PBBX,BRONX,N
2017-05-17,23:08:59,2017,May,Wednesday,Based on Self Initiated,O,P,1,CPW,1,N,CPW,29,MALE,BLACK,5.8,175,MED,BLK,BLK,41,PBBX,BRONX,N
2017-04-17,14:19:59,2017,April,Monday,Based on Radio Run,O,P,1,CPW,5,Y,SURPRISE,20,MALE,BLACK_HISPANIC,5.9,165,THN,BRO,BLK,41,PBBX,BRONX,Y
2017-05-27,00:23:59,2017,May,Saturday,Based on Self Initiated,none,P,1,CPW,1,N,NERVOUS; COMBATITIVE; AGITATED; BELLIGERENT,21,MALE,BLACK,5.11,165,THN,BRO,BLK,41,PBBX,BRONX,N
2017-06-23,00:45:00,2017,June,Friday,Based on C/W on Scene,O,P,1,CPW,2,N,SHAKING/NERVOUS,19,MALE,BLACK,5.1,180,MED,BRO,BLK,41,PBBX,BRONX,Y
2017-06-25,22:14:59,2017,June,Sunday,Based on Self Initiated,O,P,1,CPW,20,N,NERVOUS,42,MALE,BLACK,5.8,140,THN,BRO,BLK,41,PBBX,BRONX,Y
2017-06-25,22:14:59,2017,June,Sunday,Based on Self Initiated,O,P,1,CPW,20,N,NERVOUS,29,MALE,BLACK_HISPANIC,5.9,150,MED,BRO,BLK,41,PBBX,BRONX,Y
2017-06-25,22:14:59,2017,June,Sunday,Based on Self Initiated,O,P,1,CPW,20,N,NERVOUS,38,MALE,BLACK,5.9,150,MED,BRO,BLK,41,PBBX,BRONX,Y
2017-06-25,22:14:59,2017,June,Sunday,Based on Self Initiated,O,P,1,CPW,20,N,NERVOUS,36,MALE,WHITE_HISPANIC,5.7,200,HEA,BRO,BLK,41,PBBX,BRONX,Y
2017-06-25,22:14:59,2017,June,Sunday,Based on Self Initiated,O,P,1,CPW,20,N,NERVOUS,38,MALE,WHITE_HISPANIC,5.8,150,THN,BRO,BLK,41,PBBX,BRONX,Y
2017-07-02,01:12:59,2017,July,Sunday,Based on Radio Run,O,P,1,CPW,10,N,NERVES,21,MALE,WHITE_HISPANIC,5.5,130,THN,BRO,BLK,41,PBBX,BRONX,N
2017-07-06,14:13:59,2017,July,Thursday,Based on Radio Run,O,T,1,CPW,10,Y,UPSET,22,MALE,BLACK,5.7,200,HEA,BRO,BLK,41,PBBX,BRONX,N
2017-07-14,14:43:59,2017,July,Friday,Based on Radio Run,I,P,1,CPW,10,Y,HIGHLY IRATE,26,MALE,BLACK,5.7,170,MED,BRO,BLK,41,PBBX,BRONX,N
2017-07-06,14:10:59,2017,July,Thursday,Based on Radio Run,none,P,1,CPW,10,Y,DISRESPECTFUL/OUT OF BREATH,17,MALE,WHITE_HISPANIC,5.7,145,THN,BRO,BLK,41,PBBX,BRONX,N
2017-07-30,23:39:59,2017,July,Sunday,Based on Radio Run,O,P,5,CPW,5,N,CPW,17,FEMALE,BLACK_HISPANIC,-1,125,THN,BLK,BLK,41,PBBX,BRONX,Y
2017-08-02,16:14:59,2017,August,Wednesday,Based on Self Initiated,S,T,4,CPW,5,Y,CPW,45,MALE,WHITE_HISPANIC,5.11,180,MED,BRO,BLK,41,PBBX,BRONX,N
2017-08-19,17:21:59,2017,August,Saturday,Based on C/W on Scene,O,P,1,CPW,1,Y,SWEATING; OUT OF BREATHE,18,MALE,WHITE_HISPANIC,5.7,170,MED,BRO,BRO,41,PBBX,BRONX,N
2017-08-19,17:21:59,2017,August,Saturday,Based on C/W on Scene,none,P,1,CPW,1,Y,SWEATING; OUT OF BREATHE,22,MALE,WHITE_HISPANIC,5.5,130,THN,BRO,BRO,41,PBBX,BRONX,N
2017-09-19,16:24:59,2017,September,Tuesday,Based on Radio Run,O,P,1,CPW,13,Y,CPW,-1,MALE,BLACK_HISPANIC,5.6,190,MED,BRO,BLD,41,PBBX,BRONX,N
2017-10-05,00:51:59,2017,October,Thursday,Based on Radio Run,O,P,1,CPW,10,Y,CPW,29,MALE,WHITE_HISPANIC,5.9,240,HEA,BRO,BLK,41,PBBX,BRONX,N
2017-10-05,00:51:59,2017,October,Thursday,Based on Radio Run,O,P,1,CPW,10,Y,CPW,28,FEMALE,WHITE_HISPANIC,5.3,180,MED,BRO,BLK,41,PBBX,BRONX,N
2017-10-10,12:45:59,2017,October,Tuesday,Based on Radio Run,O,P,0,CPW,1,Y,CPW,68,MALE,WHITE_HISPANIC,5.11,170,MED,BRO,GRY,41,PBBX,BRONX,N
2017-10-10,12:47:59,2017,October,Tuesday,Based on Radio Run,none,P,0,CPW,1,Y,CPW,28,MALE,BLACK_HISPANIC,5.1,160,MED,BRO,BLK,41,PBBX,BRONX,N
2017-11-04,10:39:59,2017,November,Saturday,Based on Radio Run,O,P,2,CPW,1,Y,CPW,52,MALE,WHITE_HISPANIC,6.1,230,HEA,BRO,GRY,41,PBBX,BRONX,N
2017-11-11,08:29:59,2017,November,Saturday,Based on Radio Run,O,P,2,CPW,3,Y,CPW,49,MALE,BLACK,6.1,230,HEA,BRO,BLK,41,PBBX,BRONX,N
2017-11-14,21:51:59,2017,November,Tuesday,Based on Self Initiated,none,P,1,CPW,2,N,CPW,17,MALE,WHITE_HISPANIC,5.7,130,THN,BRO,BLK,41,PBBX,BRONX,N
2017-12-30,00:45:00,2017,December,Saturday,Based on Self Initiated,O,P,1,CPW,2,N,CPW,38,MALE,BLACK,5.8,150,MED,BRO,BLK,41,PBBX,BRONX,N
2017-01-12,20:19:59,2017,January,Thursday,Based on Radio Run,O,P,1,CPW,5,N,CPW,16,MALE,WHITE_HISPANIC,6,180,MED,BRO,BRO,42,PBBX,BRONX,Y
2017-01-22,00:09:59,2017,January,Sunday,Based on Radio Run,I,A,1,CPW,1,N,CPW,18,MALE,WHITE_HISPANIC,5.11,130,THN,BRO,BLK,42,PBBX,BRONX,N
2017-01-22,00:09:59,2017,January,Sunday,Based on Radio Run,I,A,1,CPW,1,N,CPW,18,MALE,WHITE_HISPANIC,5.11,120,THN,BRO,BLK,42,PBBX,BRONX,N
2017-01-22,00:09:59,2017,January,Sunday,Based on Radio Run,I,A,1,CPW,1,N,CPW,17,MALE,BLACK_HISPANIC,5.1,110,THN,BRO,BLK,42,PBBX,BRONX,N
2017-01-03,10:33:59,2017,January,Tuesday,Based on Radio Run,O,P,2,CPW,5,Y,CPW,30,MALE,WHITE_HISPANIC,6,195,XXX,BRO,BRO,42,PBBX,BRONX,N
2017-01-17,17:00:59,2017,January,Tuesday,Based on Self Initiated,O,P,1,CPW,2,N,CPW,15,MALE,BLACK,5.9,150,THN,BRO,BLK,42,PBBX,BRONX,Y
2017-02-16,00:59:59,2017,February,Thursday,Based on Self Initiated,none,P,1,CPW,5,N,EXTREMLEY IRATE AND COMBATIVE,-1,MALE,WHITE_HISPANIC,5.7,160,MED,BRO,BLK,42,PBBX,BRONX,N
2017-02-16,00:59:59,2017,February,Thursday,Based on Self Initiated,O,P,1,CPW,5,N,CPW,-1,MALE,WHITE,6,165,THN,BLU,BRO,42,PBBX,BRONX,N
2017-02-16,00:59:59,2017,February,Thursday,Based on Self Initiated,O,P,1,CPW,5,N,HANDS IN POCKET,38,FEMALE,WHITE,5.5,120,THN,BRO,BRO,42,PBBX,BRONX,N
2017-02-20,09:59:59,2017,February,Monday,Based on Radio Run,O,P,3,CPW,3,Y,CPW,35,MALE,BLACK,5.7,195,MED,BRO,BLK,42,PBBX,BRONX,N
2017-03-14,22:24:59,2017,March,Tuesday,Based on Self Initiated,none,H,1,CPW,5,Y,NERVOUS AND BOISTEROUS,34,MALE,BLACK_HISPANIC,6.1,220,U,BRO,BLK,42,PBBX,BRONX,Y
2017-03-10,22:44:59,2017,March,Friday,Based on Self Initiated,O,H,2,CPW,5,N,CPW,17,MALE,BLACK_HISPANIC,5.6,135,THN,BRO,BRO,42,PBBX,BRONX,Y
2017-03-21,14:09:59,2017,March,Tuesday,Based on C/W on Scene,O,P,1,CPW,10,Y,CPW,26,MALE,WHITE_HISPANIC,6.2,300,HEA,BRO,BLK,42,PBBX,BRONX,N
2017-03-25,16:49:59,2017,March,Saturday,Based on Self Initiated,O,P,1,CPW,2,Y,CPW,53,MALE,BLACK,5.9,170,THN,BRO,BLK,42,PBBX,BRONX,Y
2017-03-27,20:44:59,2017,March,Monday,Based on Radio Run,O,P,2,CPW,19,Y,CPW,28,FEMALE,BLACK,5.8,160,MED,BRO,BLK,42,PBBX,BRONX,Y
2017-03-27,20:44:59,2017,March,Monday,Based on Radio Run,O,P,2,CPW,19,Y,CPW,30,MALE,BLACK,6.3,180,MED,BRO,BLK,42,PBBX,BRONX,Y
2017-04-08,09:21:59,2017,April,Saturday,Based on Radio Run,I,H,0,CPW,5,Y,CPW,30,MALE,BLACK,6.5,220,MED,BRO,BLK,42,PBBX,BRONX,N
2017-04-18,20:09:59,2017,April,Tuesday,Based on C/W on Scene,none,P,1,CPW,5,N,OK,23,MALE,BLACK,5.9,150,MED,BRO,BLK,42,PBBX,BRONX,N
2017-04-18,20:09:59,2017,April,Tuesday,Based on C/W on Scene,none,P,1,CPW,5,N,OK,28,MALE,BLACK,5.11,180,MED,BRO,BLK,42,PBBX,BRONX,N
2017-04-20,20:06:00,2017,April,Thursday,Based on Radio Run,none,P,1,CPW,8,N,OK,22,MALE,BLACK,5.1,170,MED,BRO,BLK,42,PBBX,BRONX,N
2017-04-30,01:57:00,2017,April,Sunday,Based on Radio Run,O,H,25,CPW,7,Y,UPSET,23,MALE,WHITE_HISPANIC,6.1,190,MED,BRO,BLK,42,PBBX,BRONX,N
2017-05-05,04:09:59,2017,May,Friday,Based on Self Initiated,none,P,1,CPW,5,N,SCARED,26,MALE,BLACK,5.11,160,THN,BRO,BLK,42,PBBX,BRONX,N
2017-05-06,20:29:59,2017,May,Saturday,Based on Self Initiated,none,P,1,CPW,10,N,OK,16,MALE,BLACK,5.8,150,THN,BRO,BLK,42,PBBX,BRONX,N
2017-05-09,23:54:59,2017,May,Tuesday,Based on C/W on Scene,O,P,5,CPW,10,N,NORMAL,35,MALE,BLACK_HISPANIC,5.6,220,HEA,BRO,BLK,42,PBBX,BRONX,N
2017-05-09,19:57:59,2017,May,Tuesday,Based on Radio Run,O,P,1,CPW,1,N,NORMAL,28,MALE,WHITE_HISPANIC,6,200,MED,BRO,BLK,42,PBBX,BRONX,N
2017-04-27,23:39:59,2017,April,Thursday,Based on Self Initiated,O,P,2,CPW,20,N,CPW,26,MALE,BLACK,6.3,250,HEA,BRO,BLK,42,PBBX,BRONX,N
2017-05-21,21:49:59,2017,May,Sunday,Based on C/W on Scene,none,P,1,CPW,5,Y,CPW,46,MALE,WHITE,5.8,150,THN,BRO,BRO,42,PBBX,BRONX,N
2017-05-27,09:43:59,2017,May,Saturday,Based on Radio Run,O,P,1,CPW,3,Y,CPW,29,MALE,BLACK,5.3,160,THN,BRO,BLK,42,PBBX,BRONX,N
2017-05-31,23:29:59,2017,May,Wednesday,Based on Self Initiated,none,P,1,CPW,3,N,CPW,21,MALE,BLACK,5.8,150,THN,BRO,BLK,42,PBBX,BRONX,N
2017-06-01,23:29:59,2017,June,Thursday,Based on Self Initiated,O,P,1,CPW,2,N,EXTREMLY NERVOUS AND IRRATE,-1,MALE,BLACK,6.11,195,U,BRO,BLK,42,PBBX,BRONX,N
